species_common_name,species_scientific_name,taxonomic_group,region,iucn_status,iucn_status_numeric,year,population,is_interpolated,data_source,population_change,population_pct_change,population_rolling_3yr,population_rolling_5yr,overall_trend,risk_level,population_change_rate,population_rolling_avg,population_rolling_std,population_cv,years_since_baseline,population_peak,population_relative_to_peak,population_baseline,population_relative_to_baseline,cumulative_change_rate,is_declining,is_growing,conservation_urgency,overall_trend_encoded,risk_level_encoded,taxonomic_group_encoded,region_encoded,species_encoded,taxon_Aquatic Mammal,taxon_Bird,taxon_Mammal,taxon_Marine Mammal,taxon_Reptile,region_Africa,region_China,region_Global Oceans,region_India,region_North America,region_Usa
Asian Elephant,Elephas maximus,Mammal,India,EN,3,2022,22446,False,Project Elephant Census,-973.0,-4.154746,23419.0,24392.0,moderate_decline,High,-4.154746146291477,23419.0,972.9999999999999,0.04154746146291455,29,29391,0.7637031744411554,23966,0.93657681715764,-6.005713786728581,1,0,3.1246423843887445,1.0,2,2,3,1,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2005,359,False,Gujarat Lion Census,10.0,2.785515,359.0,359.0,moderate_recovery,Medium,0.0,359.0,0.0,0.0,0,800,0.44875,359,1.0,0.0,0,0,3.0,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2006,369,True,Gujarat Lion Census,10.0,2.785515,364.0,364.0,moderate_recovery,Medium,2.785515320334264,364.0,7.0710678118654755,0.019426010472152564,1,800,0.46125,359,1.0278551532033426,2.785515320334264,0,1,3.083565459610028,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2007,380,True,Gujarat Lion Census,11.0,2.98103,369.0,369.0,moderate_recovery,Medium,2.981029810298108,369.3333333333333,10.503967504392495,0.02844034522849184,2,800,0.475,359,1.0584958217270195,5.766545130632372,0,1,3.0894308943089435,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2008,390,True,Gujarat Lion Census,10.0,2.631579,380.0,374.0,moderate_recovery,Medium,2.6315789473684292,379.6666666666667,10.503967504392495,0.027666288422448802,3,800,0.4875,359,1.0863509749303621,8.398124078000802,0,1,3.078947368421053,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2009,401,True,Gujarat Lion Census,11.0,2.820513,390.0,380.0,moderate_recovery,Medium,2.8205128205128105,390.3333333333333,10.503967504392495,0.02691024979775356,4,800,0.50125,359,1.116991643454039,11.218636898513612,0,1,3.0846153846153843,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2010,411,False,Gujarat Lion Census,10.0,2.493766,401.0,390.0,moderate_recovery,Medium,2.493765586034913,400.6666666666667,10.503967504392495,0.02621622505255376,5,800,0.51375,359,1.1448467966573816,13.712402484548525,0,1,3.0748129675810474,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2011,433,True,Gujarat Lion Census,22.0,5.352798,415.0,403.0,moderate_recovery,Medium,5.352798053527974,415.0,16.3707055437449,0.039447483237930014,6,800,0.54125,359,1.2061281337047354,19.0652005380765,0,1,3.1605839416058394,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2012,456,True,Gujarat Lion Census,23.0,5.311778,433.0,418.0,moderate_recovery,Medium,5.311778290993074,433.3333333333333,22.501851775650234,0.05192735025148856,7,800,0.57,359,1.2701949860724233,24.376978829069575,0,1,3.159353348729792,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2013,478,True,Gujarat Lion Census,22.0,4.824561,456.0,436.0,moderate_recovery,Medium,4.824561403508776,455.6666666666667,22.501851775650234,0.049382264321094285,8,800,0.5975,359,1.3314763231197773,29.201540232578353,0,1,3.1447368421052633,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2014,501,True,Gujarat Lion Census,23.0,4.811715,478.0,456.0,moderate_recovery,Medium,4.811715481171541,478.3333333333333,22.501851775650234,0.047042198834102156,9,800,0.62625,359,1.3955431754874652,34.01325571374989,0,1,3.1443514644351462,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2015,523,False,Gujarat Lion Census,22.0,4.391218,501.0,478.0,moderate_recovery,Medium,4.3912175648702645,500.6666666666667,22.501851775650234,0.04494377851327378,10,800,0.65375,359,1.456824512534819,38.40447327862016,0,1,3.131736526946108,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2016,553,True,Gujarat Lion Census,30.0,5.736138,526.0,502.0,moderate_recovery,Medium,5.736137667304009,525.6666666666666,26.10236260060254,0.04965573100938029,11,800,0.69125,359,1.5403899721448469,44.140610945924166,0,1,3.1720841300191203,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2017,583,True,Gujarat Lion Census,30.0,5.424955,553.0,528.0,moderate_recovery,Medium,5.4249547920433905,553.0,30.000000000000025,0.054249547920424225,12,800,0.72875,359,1.6239554317548746,49.56556573796756,0,1,3.1627486437613017,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2018,614,True,Gujarat Lion Census,31.0,5.317324,583.0,555.0,moderate_recovery,Medium,5.317324185248706,583.3333333333334,30.501366089625133,0.05228805615363411,13,800,0.7675,359,1.7103064066852367,54.88288992321627,0,1,3.159519725557461,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2019,644,True,Gujarat Lion Census,30.0,4.885993,614.0,583.0,moderate_recovery,Medium,4.885993485342022,613.6666666666666,30.501366089625133,0.04970347543121156,14,800,0.805,359,1.7938718662952646,59.76888340855829,0,1,3.1465798045602607,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2020,674,False,Gujarat Lion Census,30.0,4.658385,644.0,614.0,moderate_recovery,Medium,4.658385093167694,644.0,30.000000000000025,0.04658385093166982,15,800,0.8425,359,1.8774373259052926,64.42726850172598,0,1,3.1397515527950306,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2021,706,True,Gujarat Lion Census,32.0,4.747774,675.0,644.0,moderate_recovery,Medium,4.747774480712175,674.6666666666666,31.005375877956,0.045956584799335086,16,800,0.8825,359,1.966573816155989,69.17504298243816,0,1,3.1424332344213655,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2022,737,True,Gujarat Lion Census,31.0,4.390935,706.0,675.0,moderate_recovery,Medium,4.39093484419264,705.6666666666666,31.501322723551425,0.044640514015418464,17,800,0.92125,359,2.052924791086351,73.5659778266308,0,1,3.1317280453257794,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2023,768,True,Gujarat Lion Census,31.0,4.206242,737.0,706.0,moderate_recovery,Medium,4.2062415196743475,737.0,31.00000000000008,0.04206241519673796,18,800,0.96,359,2.139275766016713,77.77221934630515,0,1,3.1261872455902306,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Asiatic Lion,Panthera leo persica,Mammal,India,EN,3,2024,800,False,Gujarat Lion Census,32.0,4.166667,768.0,737.0,moderate_recovery,Medium,4.166666666666674,768.3333333333334,31.501322723551425,0.040999552351688485,19,800,1.0,359,2.2284122562674096,81.93888601297182,0,1,3.125,3.0,1,2,3,2,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2006,1411,False,NTCA Tiger Census,74.0,5.244507,1411.0,1411.0,moderate_recovery,Medium,0.0,1411.0,0.0,0.0,0,3682,0.38321564367191746,1411,1.0,0.0,0,0,3.0,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2007,1485,True,NTCA Tiger Census,74.0,5.244507,1448.0,1448.0,moderate_recovery,Medium,5.244507441530821,1448.0,52.32590180780452,0.03613667251919952,1,3682,0.4033134166214014,1411,1.0524450744153082,5.244507441530821,0,1,3.1573352232459246,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2008,1558,True,NTCA Tiger Census,73.0,4.915825,1485.0,1485.0,moderate_recovery,Medium,4.915824915824918,1484.6666666666667,73.50056689123785,0.049506443797417754,2,3682,0.423139598044541,1411,1.1041814316087881,10.160332357355738,0,1,3.1474747474747478,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2009,1632,True,NTCA Tiger Census,74.0,4.749679,1558.0,1522.0,moderate_recovery,Medium,4.7496790757381335,1558.3333333333333,73.50056689123785,0.04716613918153998,3,3682,0.443237370994025,1411,1.1566265060240963,14.910011433093871,0,1,3.1424903722721442,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2010,1706,False,NTCA Tiger Census,74.0,4.534314,1632.0,1558.0,moderate_recovery,Medium,4.534313725490202,1632.0,74.0,0.045343137254899184,4,3682,0.46333514394350894,1411,1.2090715804394048,19.44432515858407,0,1,3.136029411764706,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2011,1836,True,NTCA Tiger Census,130.0,7.620164,1725.0,1643.0,moderate_recovery,Medium,7.62016412661195,1724.6666666666667,103.27310072489024,0.059880035209635245,5,3682,0.4986420423682781,1411,1.3012048192771084,27.06448928519602,0,1,3.2286049237983585,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2012,1966,True,NTCA Tiger Census,130.0,7.08061,1836.0,1740.0,moderate_recovery,Medium,7.080610021786482,1836.0,129.99999999999997,0.07080610021786105,6,3682,0.5339489407930472,1411,1.3933380581148123,34.1450993069825,0,1,3.2124183006535945,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2013,2096,True,NTCA Tiger Census,130.0,6.612411,1966.0,1847.0,moderate_recovery,Medium,6.612410986775186,1966.0,129.99999999999997,0.0661241098677484,7,3682,0.5692558392178164,1411,1.485471296952516,40.75751029375769,0,1,3.198372329603256,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2014,2226,False,NTCA Tiger Census,130.0,6.20229,2096.0,1966.0,moderate_recovery,Medium,6.202290076335881,2096.0,129.99999999999997,0.06202290076335581,8,3682,0.6045627376425855,1411,1.5776045357902198,46.959800370093575,0,1,3.1860687022900764,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2015,2411,True,NTCA Tiger Census,185.0,8.310872,2244.0,2107.0,moderate_recovery,Medium,8.310871518418693,2244.3333333333335,158.29824172533725,0.07053241128412158,9,3682,0.6548071700162955,1411,1.7087172218284905,55.27067188851227,0,1,3.249326145552561,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2016,2596,True,NTCA Tiger Census,185.0,7.673165,2411.0,2259.0,moderate_recovery,Medium,7.673164661965992,2411.0,184.9999999999999,0.07673164661965666,10,3682,0.7050516023900054,1411,1.8398299078667613,62.94383655047826,0,1,3.23019493985898,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2017,2782,True,NTCA Tiger Census,186.0,7.164869,2596.0,2422.0,moderate_recovery,Medium,7.1648690292758,2596.3333333333335,185.500224618013,0.07144699882578219,11,3682,0.7555676262900598,1411,1.9716513111268603,70.10870557975406,0,1,3.214946070878274,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2018,2967,False,NTCA Tiger Census,185.0,6.649892,2782.0,2596.0,moderate_recovery,Medium,6.649892163910853,2781.6666666666665,185.500224618013,0.06668671945524493,12,3682,0.8058120586637697,1411,2.1027639971651313,76.75859774366491,0,1,3.199496764917326,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2019,3146,True,NTCA Tiger Census,179.0,6.03303,2965.0,2780.0,moderate_recovery,Medium,6.033029996629602,2965.0,182.00824157163862,0.06138557894490134,13,3682,0.8544269418794134,1411,2.229624379872431,82.79162774029452,0,1,3.1809908998988883,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2020,3324,True,NTCA Tiger Census,178.0,5.657978,3146.0,2963.0,moderate_recovery,Medium,5.657978385251106,3145.6666666666665,178.50023342655132,0.056744802403267666,14,3682,0.9027702335687127,1411,2.3557760453579024,88.44960612554561,0,1,3.169739351557533,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2021,3503,True,NTCA Tiger Census,179.0,5.385078,3324.0,3144.0,moderate_recovery,Medium,5.38507821901324,3324.3333333333335,178.50023342655132,0.05369504665392939,15,3682,0.9513851167843563,1411,2.482636428065202,93.83468434455885,0,1,3.161552346570397,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
Bengal Tiger,Panthera tigris tigris,Mammal,India,EN,3,2022,3682,False,NTCA Tiger Census,179.0,5.109906,3503.0,3324.0,moderate_recovery,Medium,5.109905795032832,3503.0,178.9999999999999,0.0510990579503268,16,3682,1.0,1411,2.6094968107725016,98.94459013959168,0,1,3.153297173850985,3.0,1,2,3,3,False,False,True,False,False,False,False,False,True,False,False
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1982,22,False,USFWS Recovery Program,1.0,4.545455,22.0,22.0,moderate_recovery,High,0.0,22.0,0.0,0.0,0,561,0.0392156862745098,22,1.0,0.0,0,0,4.0,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1983,23,True,USFWS Recovery Program,1.0,4.545455,22.0,22.0,moderate_recovery,High,4.545454545454541,22.5,0.7071067811865476,0.031426968052595775,1,561,0.040998217468805706,22,1.0454545454545454,4.545454545454541,0,1,4.181818181818182,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1984,24,True,USFWS Recovery Program,1.0,4.347826,23.0,23.0,moderate_recovery,High,4.347826086956519,23.0,1.0,0.04347826086937619,2,561,0.0427807486631016,22,1.0909090909090908,8.89328063241106,0,1,4.173913043478261,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1985,25,True,USFWS Recovery Program,1.0,4.166667,24.0,24.0,moderate_recovery,High,4.166666666666674,24.0,1.0,0.04166666666649306,3,561,0.044563279857397504,22,1.1363636363636365,13.059947299077734,0,1,4.166666666666667,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1986,26,True,USFWS Recovery Program,1.0,4.0,25.0,24.0,moderate_recovery,High,4.0000000000000036,25.0,1.0,0.039999999999840004,4,561,0.04634581105169341,22,1.1818181818181819,17.059947299077738,0,1,4.16,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1987,27,False,USFWS Recovery Program,1.0,3.846154,26.0,25.0,moderate_recovery,High,3.8461538461538547,26.0,1.0,0.03846153846139053,5,561,0.0481283422459893,22,1.2272727272727273,20.90610114523159,0,1,4.153846153846154,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1988,34,True,USFWS Recovery Program,7.0,25.925926,29.0,27.0,moderate_recovery,High,25.92592592592593,29.0,4.358898943540674,0.1503068601215739,6,561,0.06060606060606061,22,1.5454545454545454,46.832027071157526,0,1,5.037037037037037,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1989,41,True,USFWS Recovery Program,7.0,20.588235,34.0,31.0,moderate_recovery,High,20.58823529411764,34.0,7.0,0.20588235294057092,7,561,0.07308377896613191,22,1.8636363636363635,67.42026236527516,0,1,4.823529411764706,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1990,49,True,USFWS Recovery Program,8.0,19.512195,41.0,35.0,moderate_recovery,High,19.512195121951216,41.333333333333336,7.505553499465134,0.1815859717608139,8,561,0.0873440285204991,22,2.227272727272727,86.93245748722637,0,1,4.780487804878049,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1991,56,True,USFWS Recovery Program,7.0,14.285714,49.0,41.0,moderate_recovery,High,14.28571428571428,48.666666666666664,7.505553499465134,0.15422370204348723,9,561,0.09982174688057041,22,2.5454545454545454,101.21817177294065,0,1,4.571428571428571,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1992,63,False,USFWS Recovery Program,7.0,12.5,56.0,49.0,moderate_recovery,High,12.5,56.0,7.0,0.12499999999977678,10,561,0.11229946524064172,22,2.8636363636363638,113.71817177294065,0,1,4.5,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1993,76,True,USFWS Recovery Program,13.0,20.634921,65.0,57.0,moderate_recovery,High,20.63492063492063,65.0,10.14889156509222,0.15613679330887084,11,561,0.1354723707664884,22,3.4545454545454546,134.35309240786128,0,1,4.825396825396825,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1994,88,True,USFWS Recovery Program,12.0,15.789474,76.0,66.0,moderate_recovery,High,15.789473684210531,75.66666666666667,12.503332889007366,0.16524228487653092,12,561,0.1568627450980392,22,4.0,150.1425660920718,0,1,4.631578947368421,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1995,100,True,USFWS Recovery Program,12.0,13.636364,88.0,77.0,moderate_recovery,High,13.636363636363647,88.0,11.999999999999996,0.13636363636348137,13,561,0.17825311942959002,22,4.545454545454546,163.77892972843546,0,1,4.545454545454546,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1996,113,True,USFWS Recovery Program,13.0,13.0,100.0,88.0,moderate_recovery,High,12.99999999999999,100.33333333333333,12.503332889007366,0.12461793577071334,14,561,0.2014260249554367,22,5.136363636363637,176.77892972843546,0,1,4.52,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1997,126,True,USFWS Recovery Program,13.0,11.504425,113.0,101.0,moderate_recovery,High,11.504424778761058,113.0,13.0,0.11504424778750881,15,561,0.22459893048128343,22,5.7272727272727275,188.28335450719652,0,1,4.460176991150442,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1998,138,True,USFWS Recovery Program,12.0,9.52381,126.0,113.0,moderate_recovery,High,9.523809523809534,125.66666666666667,12.503332889007366,0.09949601768432957,16,561,0.24598930481283424,22,6.2727272727272725,197.80716403100607,0,1,4.380952380952381,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,1999,150,True,USFWS Recovery Program,12.0,8.695652,138.0,125.0,moderate_recovery,High,8.695652173913038,138.0,11.999999999999996,0.0869565217390674,17,561,0.26737967914438504,22,6.818181818181818,206.5028162049191,0,1,4.3478260869565215,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2000,163,False,USFWS Recovery Program,13.0,8.666667,150.0,138.0,moderate_recovery,High,8.666666666666668,150.33333333333334,12.50333288900736,0.08317072875165661,18,561,0.2905525846702317,22,7.409090909090909,215.16948287158576,0,1,4.346666666666667,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2001,183,True,USFWS Recovery Program,20.0,12.269939,165.0,152.0,moderate_recovery,High,12.269938650306745,165.33333333333334,16.623276853055565,0.10054401322406559,19,561,0.32620320855614976,22,8.318181818181818,227.4394215218925,0,1,4.49079754601227,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2002,203,True,USFWS Recovery Program,20.0,10.928962,183.0,167.0,moderate_recovery,High,10.92896174863387,183.0,19.999999999999986,0.10928961748627901,20,561,0.36185383244206776,22,9.227272727272727,238.36838327052638,0,1,4.437158469945355,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2003,223,True,USFWS Recovery Program,20.0,9.852217,203.0,184.0,moderate_recovery,High,9.852216748768484,203.0,19.999999999999986,0.09852216748763613,21,561,0.39750445632798576,22,10.136363636363637,248.22060001929486,0,1,4.394088669950739,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2004,242,True,USFWS Recovery Program,19.0,8.520179,223.0,203.0,moderate_recovery,High,8.520179372197312,222.66666666666666,19.502136635080088,0.08758444596588921,22,561,0.43137254901960786,22,11.0,256.7407793914922,0,1,4.3408071748878925,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2005,262,True,USFWS Recovery Program,20.0,8.264463,242.0,223.0,moderate_recovery,High,8.264462809917351,242.33333333333334,19.502136635080088,0.08047649230428627,23,561,0.46702317290552586,22,11.909090909090908,265.00524220140954,0,1,4.330578512396694,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2006,282,True,USFWS Recovery Program,20.0,7.633588,262.0,242.0,moderate_recovery,High,7.6335877862595325,262.0,19.999999999999986,0.07633587786256624,24,561,0.5026737967914439,22,12.818181818181818,272.63882998766906,0,1,4.305343511450381,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2007,302,True,USFWS Recovery Program,20.0,7.092199,282.0,262.0,moderate_recovery,High,7.092198581560294,282.0,19.999999999999986,0.07092198581557764,25,561,0.5383244206773619,22,13.727272727272727,279.73102856922935,0,1,4.283687943262412,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2008,322,False,USFWS Recovery Program,20.0,6.622517,302.0,282.0,moderate_recovery,High,6.62251655629138,302.0,19.999999999999986,0.06622516556289193,26,561,0.5739750445632799,22,14.636363636363637,286.3535451255207,0,1,4.264900662251655,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2009,339,True,USFWS Recovery Program,17.0,5.279503,321.0,301.0,moderate_recovery,High,5.2795031055900665,321.0,18.52025917745212,0.057695511456219165,27,561,0.6042780748663101,22,15.409090909090908,291.6330482311108,0,1,4.211180124223603,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2010,356,True,USFWS Recovery Program,17.0,5.014749,339.0,320.0,moderate_recovery,High,5.014749262536866,339.0,16.999999999999986,0.050147492625353896,28,561,0.6345811051693404,22,16.181818181818183,296.64779749364766,0,1,4.200589970501475,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2011,374,True,USFWS Recovery Program,18.0,5.05618,356.0,339.0,moderate_recovery,High,5.0561797752809,356.3333333333333,17.502380790433428,0.04911800034732044,29,561,0.6666666666666666,22,17.0,301.70397726892855,0,1,4.202247191011236,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2012,391,True,USFWS Recovery Program,17.0,4.545455,374.0,356.0,moderate_recovery,High,4.545454545454541,373.6666666666667,17.502380790433428,0.0468395560850011,30,561,0.696969696969697,22,17.772727272727273,306.2494318143831,0,1,4.181818181818182,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2013,408,True,USFWS Recovery Program,17.0,4.347826,391.0,374.0,moderate_recovery,High,4.347826086956519,391.0,16.999999999999986,0.043478260869554065,31,561,0.7272727272727273,22,18.545454545454547,310.5972579013396,0,1,4.173913043478261,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2014,425,False,USFWS Recovery Program,17.0,4.166667,408.0,391.0,moderate_recovery,High,4.166666666666674,408.0,16.999999999999986,0.04166666666665642,32,561,0.7575757575757576,22,19.318181818181817,314.7639245680063,0,1,4.166666666666667,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2015,438,True,USFWS Recovery Program,13.0,3.058824,424.0,407.0,moderate_recovery,High,3.0588235294117583,423.6666666666667,15.044378795195653,0.03550994208149198,33,561,0.7807486631016043,22,19.90909090909091,317.82274809741807,0,1,4.12235294117647,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2016,451,True,USFWS Recovery Program,13.0,2.968037,438.0,423.0,moderate_recovery,High,2.9680365296803624,438.0,12.999999999999964,0.029680365296796796,34,561,0.803921568627451,22,20.5,320.79078462709845,0,1,4.1187214611872145,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
California Condor,Gymnogyps californianus,Bird,Usa,CR,4,2017,464,True,USFWS Recovery Program,13.0,2.882483,451.0,437.0,moderate_recovery,High,2.882483370288247,451.0,12.999999999999964,0.028824833702876015,35,561,0.8270944741532977,22,21.09090909090909,323.6732679973867,0,1,4.11529933481153,3.0,2,1,5,4,False,True,False,False,False,False,False,False,False,False,True
